Date,riders,weekend,holiday,rain,daylight_hrs,Temp (C)
2013-11-28,582.0,0.0,1.0,False,8.57443746344,7.5
2013-11-29,1004.0,0.0,0.0,True,8.545545278039999,7.2
2013-11-30,865.0,1.0,0.0,True,8.517753660599999,9.15
2013-12-01,681.0,1.0,0.0,True,8.49108335755,10.55
2013-12-02,2283.0,0.0,0.0,True,8.46555460651,4.75
2013-12-03,2211.0,0.0,0.0,False,8.44118708475,2.25
2013-12-04,2078.0,0.0,0.0,False,8.417999857869999,1.15
2013-12-05,1938.0,0.0,0.0,False,8.39601132864,-1.9
2013-12-06,1694.0,0.0,0.0,False,8.375239186569999,-1.6
2013-12-07,591.0,1.0,0.0,False,8.355700358310001,-3.55
2013-12-08,473.0,1.0,0.0,False,8.33741095911,-2.2
2013-12-09,1793.0,0.0,0.0,False,8.32038624578,-1.9
2013-12-10,1870.0,0.0,0.0,False,8.304640571310001,3.1
2013-12-11,2136.0,0.0,0.0,False,8.29018734141,1.7
2013-12-12,1934.0,0.0,0.0,True,8.27703897331,2.55
2013-12-13,1769.0,0.0,0.0,True,8.265206857010002,7.5
2013-12-14,884.0,1.0,0.0,False,8.25470131935,7.75
2013-12-15,755.0,1.0,0.0,True,8.24553159092,10.0
2013-12-16,2500.0,0.0,0.0,True,8.23770577626,7.2
2013-12-17,2232.0,0.0,0.0,False,8.23123082743,6.35
2013-12-18,2171.0,0.0,0.0,True,8.226112521180001,5.0
2013-12-19,2075.0,0.0,0.0,False,8.22235543975,2.5
2013-12-20,739.0,0.0,0.0,True,8.21996295573,4.45
2013-12-21,520.0,1.0,0.0,True,8.218937220689998,7.25
2013-12-22,400.0,1.0,0.0,True,8.21927915803,9.45
2013-12-23,1417.0,0.0,0.0,True,8.22098845987,8.9
2013-12-24,1082.0,0.0,0.0,False,8.224063588069999,5.55
2013-12-25,371.0,0.0,1.0,False,8.2285017794,4.2
2013-12-26,1190.0,0.0,0.0,False,8.234299054780001,3.65
2013-12-27,1066.0,0.0,0.0,True,8.24145023256,4.45
2013-12-28,875.0,1.0,0.0,False,8.24994894573,6.35
2013-12-29,684.0,1.0,0.0,False,8.259787662879999,4.45
2013-12-30,1722.0,0.0,0.0,True,8.27095771294,6.65
2013-12-31,1419.0,0.0,0.0,True,8.283449313250001,6.65
2014-01-01,914.0,0.0,1.0,False,8.297251601080001,5.25
2014-01-02,1865.0,0.0,0.0,True,8.312352668139999,8.35
2014-01-03,2027.0,0.0,0.0,True,8.328739597939999,5.85
2014-01-04,1172.0,1.0,0.0,False,8.346398505860002,4.2
2014-01-05,1151.0,1.0,0.0,False,8.36531458144,3.9
2014-01-06,2304.0,0.0,0.0,True,8.385472132839999,3.65
2014-01-07,2082.0,0.0,0.0,True,8.406854633150001,6.65
2014-01-08,1948.0,0.0,0.0,True,8.42944476815,8.6
2014-01-09,2120.0,0.0,0.0,True,8.45322448543,7.5
2014-01-10,1780.0,0.0,0.0,True,8.47817504446,10.55
2014-01-11,423.0,1.0,0.0,True,8.5042770674,10.8
2014-01-12,655.0,1.0,0.0,True,8.531510590349999,8.35
2014-01-13,2530.0,0.0,0.0,False,8.55985511487,10.3
2014-01-14,2808.0,0.0,0.0,False,8.58928965937,9.15
2014-01-15,2772.0,0.0,0.0,False,8.61979281031,8.35
2014-01-16,2641.0,0.0,0.0,False,8.651342772869999,5.55
2014-01-17,2310.0,0.0,0.0,False,8.68391742089,4.2
2014-01-18,1135.0,1.0,0.0,False,8.71749434595,5.0
2014-01-19,822.0,1.0,0.0,False,8.75205090537,4.7
2014-01-20,1874.0,0.0,1.0,False,8.787564269,6.4
2014-01-21,2680.0,0.0,0.0,False,8.82401146453,5.85
2014-01-22,2692.0,0.0,0.0,True,8.86136942144,7.5
2014-01-23,2649.0,0.0,0.0,False,8.89961501317,6.4
2014-01-24,2521.0,0.0,0.0,False,8.93872509771,6.95
2014-01-25,1441.0,1.0,0.0,False,8.978676556289999,6.65
2014-01-26,1429.0,1.0,0.0,False,9.019446330260001,4.45
2014-01-27,2499.0,0.0,0.0,False,9.06101145599,5.55
2014-01-28,2466.0,0.0,0.0,True,9.10334909787,8.6
2014-01-29,1899.0,0.0,0.0,True,9.1464365793,9.15
2014-01-30,2229.0,0.0,0.0,False,9.19025141165,7.2
2014-01-31,2035.0,0.0,0.0,True,9.23477132128,6.7
2014-02-01,1134.0,1.0,0.0,True,9.27997427452,5.3
2014-02-02,1095.0,1.0,0.0,False,9.32583850065,5.0
2014-02-03,2290.0,0.0,0.0,False,9.37234251298,2.5
2014-02-04,2091.0,0.0,0.0,False,9.41946512797,0.35
2014-02-05,2588.0,0.0,0.0,False,9.4671854825,-3.0
2014-02-06,1562.0,0.0,0.0,False,9.51548304925,-3.8
2014-02-07,1572.0,0.0,0.0,False,9.564337650319999,-0.8
2014-02-08,795.0,1.0,0.0,True,9.61372946915,2.55
2014-02-09,221.0,1.0,0.0,True,9.663639060689999,1.95
2014-02-10,1428.0,0.0,0.0,True,9.71404736004,6.1
2014-02-11,2024.0,0.0,0.0,True,9.76493568941,8.9
2014-02-12,2139.0,0.0,0.0,True,9.81628576376,9.7
2014-02-13,2389.0,0.0,0.0,True,9.86807969486,10.3
2014-02-14,1786.0,0.0,0.0,True,9.9202999941,8.9
2014-02-15,658.0,1.0,0.0,True,9.972929573910001,8.05
2014-02-16,485.0,1.0,0.0,True,10.025951747999999,6.65
2014-02-17,1028.0,0.0,1.0,True,10.079350230700001,6.35
2014-02-18,1525.0,0.0,0.0,True,10.1331091343,6.95
2014-02-19,2167.0,0.0,0.0,True,10.187212966799999,6.1
2014-02-20,2214.0,0.0,0.0,True,10.2416466272,7.8
2014-02-21,1889.0,0.0,0.0,True,10.2963954012,5.3
2014-02-22,624.0,1.0,0.0,True,10.3514449548,4.2
2014-02-23,691.0,1.0,0.0,True,10.4067813279,5.55
2014-02-24,1557.0,0.0,0.0,True,10.4623909272,5.0
2014-02-25,2563.0,0.0,0.0,True,10.5182605178,8.05
2014-02-26,2960.0,0.0,0.0,False,10.5743772148,9.75
2014-02-27,2721.0,0.0,0.0,False,10.6307284736,8.6
2014-02-28,2829.0,0.0,0.0,False,10.6873020806,9.4
2014-03-01,989.0,1.0,0.0,True,10.7440861424,5.8
2014-03-02,431.0,1.0,0.0,True,10.8010690751,6.95
2014-03-03,1720.0,0.0,0.0,True,10.858239592999999,11.65
2014-03-04,2053.0,0.0,0.0,True,10.9155866972,10.85
2014-03-05,1874.0,0.0,0.0,True,10.973099663,13.1
2014-03-06,1801.0,0.0,0.0,True,11.030768027999999,11.65
2014-03-07,2560.0,0.0,0.0,False,11.088581579500001,12.25
2014-03-08,726.0,1.0,0.0,True,11.146530340899998,9.75
2014-03-09,1142.0,1.0,0.0,True,11.204604559200002,12.2
2014-03-10,2145.0,0.0,0.0,True,11.262794691400002,9.15
2014-03-11,3416.0,0.0,0.0,False,11.3210913905,9.4
2014-03-12,3665.0,0.0,0.0,False,11.3794854921,9.7
2014-03-13,3313.0,0.0,0.0,True,11.4379680003,9.45
2014-03-14,2216.0,0.0,0.0,True,11.496530073499999,11.35
2014-03-15,1177.0,1.0,0.0,True,11.5551630102,10.55
2014-03-16,375.0,1.0,0.0,True,11.6138582347,7.5
2014-03-17,2809.0,0.0,0.0,True,11.6726072826,6.4
2014-03-18,2802.0,0.0,0.0,False,11.731401786,6.65
2014-03-19,2192.0,0.0,0.0,True,11.790233459300001,7.2
2014-03-20,2691.0,0.0,0.0,False,11.8490940844,6.4
2014-03-21,2652.0,0.0,0.0,False,11.907975495599999,6.7
2014-03-22,1504.0,1.0,0.0,False,11.9668695655,6.1
2014-03-23,1963.0,1.0,0.0,False,12.0257681895,8.6
2014-03-24,3636.0,0.0,0.0,False,12.0846632715,10.85
2014-03-25,2087.0,0.0,0.0,True,12.143546709,10.3
2014-03-26,2346.0,0.0,0.0,True,12.2024103779,8.35
2014-03-27,2357.0,0.0,0.0,True,12.261246118499999,9.45
2014-03-28,1525.0,0.0,0.0,True,12.3200457197,9.45
2014-03-29,571.0,1.0,0.0,True,12.3788009053,9.45
2014-03-30,1320.0,1.0,0.0,False,12.4375033185,8.05
2014-03-31,3436.0,0.0,0.0,False,12.4961445078,8.9
2014-04-01,3791.0,0.0,0.0,False,12.5547159121,10.55
2014-04-02,3672.0,0.0,0.0,False,12.613208846400001,10.0
2014-04-03,2623.0,0.0,0.0,True,12.6716144875,9.7
2014-04-04,2817.0,0.0,0.0,False,12.729923859500001,9.45
2014-04-05,1044.0,1.0,0.0,True,12.7881278198,9.75
2014-04-06,1543.0,1.0,0.0,False,12.8462170451,11.1
2014-04-07,4319.0,0.0,0.0,False,12.9041820175,15.25
2014-04-08,2806.0,0.0,0.0,True,12.9620130111,11.95
2014-04-09,3828.0,0.0,0.0,False,13.019700078,10.55
2014-04-10,3940.0,0.0,0.0,False,13.077233035599999,10.85
2014-04-11,3435.0,0.0,0.0,False,13.134601453499998,11.1
2014-04-12,2185.0,1.0,0.0,False,13.1917946405,11.95
2014-04-13,2647.0,1.0,0.0,False,13.2488016325,13.1
2014-04-14,4006.0,0.0,0.0,False,13.3056111804,12.8
2014-04-15,3206.0,0.0,0.0,True,13.3622117383,11.1
2014-04-16,2133.0,0.0,0.0,True,13.418591451900001,10.0
2014-04-17,1750.0,0.0,0.0,True,13.4747381482,9.45
2014-04-18,2930.0,0.0,0.0,False,13.530639324700001,10.0
2014-04-19,906.0,1.0,0.0,True,13.5862821394,8.65
2014-04-20,1734.0,1.0,0.0,False,13.641653401700001,10.6
2014-04-21,3401.0,0.0,0.0,True,13.6967395636,12.5
2014-04-22,2423.0,0.0,0.0,True,13.751526711199999,8.6
2014-04-23,2832.0,0.0,0.0,True,13.8060005577,8.9
2014-04-24,2511.0,0.0,0.0,True,13.860146436500001,10.0
2014-04-25,3194.0,0.0,0.0,False,13.9139492954,10.0
2014-04-26,2049.0,1.0,0.0,True,13.967393691400002,10.3
2014-04-27,1402.0,1.0,0.0,True,14.0204637865,8.6
2014-04-28,3758.0,0.0,0.0,False,14.0731433449,10.25
2014-04-29,4803.0,0.0,0.0,False,14.1254157305,17.2
2014-04-30,5167.0,0.0,0.0,False,14.177263905799999,18.6
2014-05-01,5937.0,0.0,0.0,False,14.2286704323,20.25
2014-05-02,4608.0,0.0,0.0,False,14.2796174717,14.45
2014-05-03,1157.0,1.0,0.0,True,14.3300867882,11.95
2014-05-04,620.0,1.0,0.0,True,14.3800597529,11.65
2014-05-05,3301.0,0.0,0.0,True,14.429517349000001,12.5
2014-05-06,4636.0,0.0,0.0,False,14.4784401785,12.5
2014-05-07,5455.0,0.0,0.0,False,14.526808470699999,12.75
2014-05-08,3230.0,0.0,0.0,True,14.574602092300001,11.65
2014-05-09,3036.0,0.0,0.0,True,14.621800559,10.25
2014-05-10,1725.0,1.0,0.0,True,14.668383048699999,11.4
2014-05-11,2376.0,1.0,0.0,False,14.7143284171,13.6
2014-05-12,5432.0,0.0,0.0,False,14.7596152144,16.9
2014-05-13,6088.0,0.0,0.0,False,14.804221704300002,19.75
2014-05-14,5887.0,0.0,0.0,False,14.8481258847,20.55
2014-05-15,5300.0,0.0,0.0,False,14.891305510699999,19.75
2014-05-16,5742.0,0.0,0.0,False,14.933738119100001,15.85
2014-05-17,2041.0,1.0,0.0,False,14.975401055199999,15.85
2014-05-18,1937.0,1.0,0.0,False,15.0162715016,15.3
2014-05-19,4702.0,0.0,0.0,False,15.056326509000002,15.55
2014-05-20,5678.0,0.0,0.0,False,15.095543028699998,16.1
2014-05-21,5229.0,0.0,0.0,False,15.1338979475,15.3
2014-05-22,4910.0,0.0,0.0,False,15.1713681242,18.05
2014-05-23,2556.0,0.0,0.0,True,15.2079304281,16.4
2014-05-24,2155.0,1.0,0.0,False,15.2435617795,14.7
2014-05-25,1234.0,1.0,0.0,True,15.2782391913,12.8
2014-05-26,2289.0,0.0,1.0,False,15.311939813199999,14.7
2014-05-27,5032.0,0.0,0.0,False,15.344640976600001,15.0
2014-05-28,4008.0,0.0,0.0,False,15.376320241099998,14.45
2014-05-29,4587.0,0.0,0.0,False,15.4069554427,15.0
2014-05-30,4869.0,0.0,0.0,False,15.4365247423,14.75
2014-05-31,2887.0,1.0,0.0,False,15.4650066761,16.65
2014-06-01,2601.0,1.0,0.0,False,15.4923802057,16.4
2014-06-02,4914.0,0.0,0.0,False,15.5186247694,17.2
2014-06-03,4670.0,0.0,0.0,False,15.5437203336,14.7
2014-06-04,4863.0,0.0,0.0,False,15.5676474446,14.7
2014-06-05,4675.0,0.0,0.0,False,15.590387279200002,16.1
2014-06-06,4382.0,0.0,0.0,False,15.611921696300001,17.8
2014-06-07,2807.0,1.0,0.0,False,15.6322332868,18.85
2014-06-08,3547.0,1.0,0.0,False,15.6513054225,17.75
2014-06-09,4128.0,0.0,0.0,False,15.6691223049,17.2
2014-06-10,4530.0,0.0,0.0,False,15.6856690107,16.1
2014-06-11,5196.0,0.0,0.0,False,15.7009315372,17.5
2014-06-12,4077.0,0.0,0.0,True,15.7148968447,16.95
2014-06-13,2266.0,0.0,0.0,True,15.7275528968,13.35
2014-06-14,1773.0,1.0,0.0,False,15.7388886981,14.75
2014-06-15,1267.0,1.0,0.0,True,15.7488943291,14.15
2014-06-16,3361.0,0.0,0.0,True,15.757560978299999,13.35
2014-06-17,4107.0,0.0,0.0,True,15.7648809703,13.9
2014-06-18,4650.0,0.0,0.0,False,15.770847791300001,15.0
2014-06-19,4412.0,0.0,0.0,True,15.775456110599999,18.65
2014-06-20,3790.0,0.0,0.0,True,15.7787017978,15.0
2014-06-21,3204.0,1.0,0.0,False,15.780581937300001,16.4
2014-06-22,2714.0,1.0,0.0,False,15.7810948373,18.05
2014-06-23,4477.0,0.0,0.0,False,15.780240035999999,19.15
2014-06-24,4342.0,0.0,0.0,False,15.7780183031,19.4
2014-06-25,4532.0,0.0,0.0,False,15.774431636800001,20.0
2014-06-26,3857.0,0.0,0.0,False,15.7694832578,17.75
2014-06-27,2871.0,0.0,0.0,True,15.7631775977,17.5
2014-06-28,1780.0,1.0,0.0,True,15.755520285,16.65
2014-06-29,2312.0,1.0,0.0,False,15.7465181259,16.7
2014-06-30,4802.0,0.0,0.0,False,15.7361790824,19.2
2014-07-01,5147.0,0.0,0.0,False,15.7245122459,25.0
